RefEx_Sample_ID	BioSample_ID	Project_Sample_ID
RES00002631	SAMN02789991	GTEX-12WSC-0011-R5b-SM-5CVNS
RES00002632	SAMN02788371	GTEX-12WSC-0011-R6b-SM-5LU99
RES00002633	SAMN02792141	GTEX-12WSC-0011-R7b-SM-5LU9L
RES00002635	SAMN02790704	GTEX-12WSC-0011-R9a-SM-5GU4U
RES00002555	SAMN02791257	GTEX-12WSC-0126-SM-5EQ4P
RES00002554	SAMN02792375	GTEX-12WSC-0226-SM-5EQ52
RES00002556	SAMN02791348	GTEX-12WSC-0326-SM-5EQ5E
RES00002624	SAMN02787467	GTEX-12WSC-0526-SM-5BC5X
RES00002539	SAMN02791052	GTEX-12WSC-0826-SM-5EQ5Q
RES00002628	SAMN02791160	GTEX-12WSC-0926-SM-5EQ63
RES00002623	SAMN02788709	GTEX-12WSC-1026-SM-5EQ5Y
RES00002622	SAMN02792318	GTEX-12WSC-1126-SM-5EQ4G
RES00002547	SAMN02791474	GTEX-12WSC-1726-SM-5GCN3
RES00002548	SAMN02791606	GTEX-12WSC-2826-SM-5BC5Y
RES00002638	SAMN02790030	GTEX-12WSC-2926-SM-5BC5Z
RES00002626	SAMN02789658	GTEX-12WSC-3026-SM-5GCNF
RES00002625	SAMN02793247	GTEX-12WSC-3126-SM-5GCNB
RES00002522	SAMN02787198	GTEX-12WSD-0005-SM-5N9FZ
RES00002591	SAMN04596407	GTEX-12WSD-0008-SM-664ME
RES00002692	SAMN11826010	GTEX-12WSD-0011-R11a-SM-9OSVC
RES00002726	SAMN02787577	GTEX-12WSD-0011-R1b-SM-5LZVY
RES00002693	SAMN02787639	GTEX-12WSD-0011-R2a-SM-5LZWB
RES00002727	SAMN02792618	GTEX-12WSD-0011-R3b-SM-5LZWN
RES00002835	SAMN02792803	GTEX-12WSD-0011-R4b-SM-5LZUA
RES00002728	SAMN02788308	GTEX-12WSD-0011-R5b-SM-5CVNG
RES00002729	SAMN02788143	GTEX-12WSD-0011-R6b-SM-5P9JU
RES00002730	SAMN02787393	GTEX-12WSD-0011-R7b-SM-5PNWE
RES00002695	SAMN02789182	GTEX-12WSD-0011-R9a-SM-5GU6W
RES00002606	SAMN02792874	GTEX-12WSD-0126-SM-59HKN
RES00002524	SAMN02791006	GTEX-12WSD-0226-SM-59HKO
RES00002657	SAMN02788939	GTEX-12WSD-0326-SM-59HKP
RES00002525	SAMN02788122	GTEX-12WSD-0526-SM-5EQ6F
RES00002534	SAMN02790184	GTEX-12WSD-0626-SM-5GCMW
RES00002592	SAMN02791252	GTEX-12WSD-0826-SM-5GCNE
RES00002593	SAMN02793156	GTEX-12WSD-0926-SM-5GCNL
RES00002527	SAMN02788144	GTEX-12WSD-1026-SM-5EQ42
RES00002597	SAMN02788784	GTEX-12WSD-1126-SM-5EGJD
RES00002528	SAMN02792599	GTEX-12WSD-1226-SM-5HL9Q
RES00002598	SAMN02789321	GTEX-12WSD-1326-SM-5GCNU
RES00002731	SAMN02787440	GTEX-12WSD-1426-SM-5GCN9
RES00002596	SAMN02788839	GTEX-12WSD-1626-SM-5GCNR
RES00002595	SAMN02787416	GTEX-12WSD-1726-SM-5GCN4
RES00002603	SAMN02789313	GTEX-12WSD-1826-SM-5GCOA
RES00002602	SAMN02787493	GTEX-12WSD-1926-SM-5GCOV
RES00002604	SAMN02792230	GTEX-12WSD-2026-SM-5HL7D
RES00002594	SAMN02791058	GTEX-12WSD-2126-SM-5LZWK
RES00002605	SAMN02787597	GTEX-12WSD-2326-SM-59HKQ
RES00002600	SAMN02789908	GTEX-12WSD-2626-SM-5EGJE
RES00002530	SAMN02789608	GTEX-12WSD-2726-SM-59HLR
RES00002531	SAMN02787921	GTEX-12WSD-2826-SM-59HKT
RES00002532	SAMN02790619	GTEX-12WSD-2926-SM-5LZUH
RES00002608	SAMN02791211	GTEX-12WSD-3026-SM-5LZU7
RES00002536	SAMN02787854	GTEX-12WSD-3126-SM-5HL7P
RES00002607	SAMN02788811	GTEX-12WSD-3226-SM-5HL9G
RES00002765	SAMN02792742	GTEX-12WSE-0005-SM-5NQAE
RES00002766	SAMN04597994	GTEX-12WSE-0008-SM-5YY9P
RES00002869	SAMN02790240	GTEX-12WSE-0011-R10b-SM-5P9JV
RES00002870	SAMN02792583	GTEX-12WSE-0011-R11b-SM-5P9JW
RES00002882	SAMN02787231	GTEX-12WSE-0011-R1b-SM-5GU4V
RES00002883	SAMN02787417	GTEX-12WSE-0011-R6b-SM-5LZV5
RES00002884	SAMN02787511	GTEX-12WSE-0011-R7a-SM-5PNWF
RES00002783	SAMN04596451	GTEX-12WSE-0526-SM-793B2
RES00002769	SAMN02789791	GTEX-12WSE-0826-SM-5S2VL
RES00002831	SAMN02790655	GTEX-12WSE-0926-SM-5S2VX
RES00002832	SAMN04597808	GTEX-12WSE-1126-SM-7DUEH
RES00002767	SAMN04595685	GTEX-12WSE-1226-SM-73KUF
RES00002872	SAMN02793294	GTEX-12WSE-2926-SM-5RQJ9
RES00002874	SAMN04597445	GTEX-12WSE-3126-SM-5YY9F
RES00002885	SAMN02792344	GTEX-12WSF-0005-SM-5NQAQ
RES00002886	SAMN04597058	GTEX-12WSF-0008-SM-5YY8S
RES00002887	SAMN02792393	GTEX-12WSF-0011-R10a-SM-5LZVH
RES00002888	SAMN02790792	GTEX-12WSF-0011-R11a-SM-5LZVT
RES00002889	SAMN02790879	GTEX-12WSF-0011-R1a-SM-5DUVI
RES00002890	SAMN02791756	GTEX-12WSF-0011-R2a-SM-5DUVU
RES00002891	SAMN02792921	GTEX-12WSF-0011-R3a-SM-5DUW7
RES00002892	SAMN02792043	GTEX-12WSF-0011-R4b-SM-5HL88
RES00002893	SAMN02789281	GTEX-12WSF-0011-R5a-SM-5HL8K
RES00002894	SAMN02790918	GTEX-12WSF-0011-R6b-SM-5HL8W
RES00002895	SAMN02791334	GTEX-12WSF-0011-R7b-SM-5HL99
RES00002896	SAMN04598112	GTEX-12WSF-0426-SM-7KUMT
RES00002897	SAMN04596139	GTEX-12WSF-0926-SM-6PALU
RES00002898	SAMN04596881	GTEX-12WSF-1526-SM-6PAN6
RES00002899	SAMN04597752	GTEX-12WSF-1626-SM-7KUG5
RES00002900	SAMN04598099	GTEX-12WSF-3026-SM-6LPIU
RES00002901	SAMN04595399	GTEX-12WSF-3126-SM-6M478
RES00002609	SAMN02793454	GTEX-12WSG-0005-SM-5NQA2
RES00002610	SAMN04598557	GTEX-12WSG-0008-SM-5TDC4
RES00002611	SAMN02788557	GTEX-12WSG-0226-SM-5EGIF
RES00002612	SAMN02790212	GTEX-12WSG-0426-SM-5FQSE
RES00002736	SAMN02792805	GTEX-12WSG-0526-SM-5FQTH
RES00002866	SAMN02793582	GTEX-12WSG-0626-SM-5FQTQ
RES00002743	SAMN02791377	GTEX-12WSG-0726-SM-5EGIG
RES00002902	SAMN02793276	GTEX-12WSG-0826-SM-5EQ5A
RES00002903	SAMN02792653	GTEX-12WSG-0926-SM-5EGIH
RES00002734	SAMN02788094	GTEX-12WSG-1026-SM-5EGII
RES00002865	SAMN02792838	GTEX-12WSG-1226-SM-5EQ4C
RES00002744	SAMN02792950	GTEX-12WSG-1426-SM-5FQUK
RES00002742	SAMN02787288	GTEX-12WSG-2026-SM-5FQUU
RES00002616	SAMN02791858	GTEX-12WSG-2126-SM-5EGJ7
RES00002740	SAMN02793457	GTEX-12WSG-2426-SM-5EQLZ
RES00002867	SAMN02788817	GTEX-12WSG-2726-SM-5EQ5M
RES00002617	SAMN11830407	GTEX-12WSG-2826-SM-E9J4H
RES00002733	SAMN04597595	GTEX-12WSG-5004-SM-7EPG9
RES00002741	SAMN04596020	GTEX-12WSG-5007-SM-7DUGZ
RES00002618	SAMN11827303	GTEX-12WSG-5016-SM-7SB84
RES00002537	SAMN02787372	GTEX-12WSH-0005-SM-5NQ9P
RES00002620	SAMN02793816	GTEX-12WSH-0008-SM-5S2V1
RES00002629	SAMN02789047	GTEX-12WSH-0011-R10a-SM-5LZUS
RES00002630	SAMN02793471	GTEX-12WSH-0011-R11a-SM-5LZVM
RES00002904	SAMN02788706	GTEX-12WSH-0011-R1a-SM-5GU5V
RES00002665	SAMN02792254	GTEX-12WSH-0011-R2a-SM-5GU68
RES00002784	SAMN02793792	GTEX-12WSH-0011-R4a-SM-5GU6K
RES00002631	SAMN02787276	GTEX-12WSH-0011-R5b-SM-5P9F3
RES00002632	SAMN02788794	GTEX-12WSH-0011-R6b-SM-5P9F4
RES00002635	SAMN02791230	GTEX-12WSH-0011-R9b-SM-5LZUG
RES00002540	SAMN02787492	GTEX-12WSH-0126-SM-5GCO3
RES00002539	SAMN02789645	GTEX-12WSH-0226-SM-5GCOG
RES00002553	SAMN02791050	GTEX-12WSH-0326-SM-5GCNH
RES00002548	SAMN02791567	GTEX-12WSH-1526-SM-5BC5W
RES00002556	SAMN02789191	GTEX-12WSH-2526-SM-5CVNH
RES00002624	SAMN02791762	GTEX-12WSH-2826-SM-5GCP5
RES00002625	SAMN02793140	GTEX-12WSH-2926-SM-5GCMR
RES00002626	SAMN02789866	GTEX-12WSH-3026-SM-5CVNI
RES00002638	SAMN02788367	GTEX-12WSH-3126-SM-5LZW8
RES00002537	SAMN02788013	GTEX-12WSI-0005-SM-5O99K
RES00002620	SAMN04598541	GTEX-12WSI-0008-SM-664MD
RES00002630	SAMN02792011	GTEX-12WSI-0011-R11b-SM-5P9EZ
RES00002633	SAMN02791617	GTEX-12WSI-0011-R7b-SM-5GU78
RES00002636	SAMN02787243	GTEX-12WSI-0226-SM-5GCNA
RES00002623	SAMN02787764	GTEX-12WSI-0426-SM-5EQ5J
RES00002540	SAMN02789058	GTEX-12WSI-0826-SM-5EGKD
RES00002547	SAMN02787386	GTEX-12WSI-1526-SM-5GCNM
RES00002553	SAMN02793621	GTEX-12WSI-2126-SM-5GCMV
RES00002842	SAMN04598654	GTEX-12WSJ-0002-SM-5TDBV
RES00002748	SAMN02789659	GTEX-12WSJ-0005-SM-5LU8S
RES00002749	SAMN04597464	GTEX-12WSJ-0008-SM-664ML
RES00002852	SAMN02788034	GTEX-12WSJ-0126-SM-5GCOM
RES00002755	SAMN02793794	GTEX-12WSJ-0226-SM-5GCP7
RES00002761	SAMN02792980	GTEX-12WSJ-0326-SM-5GCMT
RES00002843	SAMN02787770	GTEX-12WSJ-0526-SM-5GCOZ
RES00002845	SAMN02793007	GTEX-12WSJ-0726-SM-5GCN6
RES00002847	SAMN02789853	GTEX-12WSJ-0826-SM-5PNWV
RES00002844	SAMN02792935	GTEX-12WSJ-0926-SM-5P9JD
RES00002754	SAMN02793235	GTEX-12WSJ-1126-SM-5LZVJ
RES00002848	SAMN02789518	GTEX-12WSJ-1226-SM-5LU91
RES00002846	SAMN02788533	GTEX-12WSJ-1326-SM-5GCOB
RES00002850	SAMN02787500	GTEX-12WSJ-1426-SM-5GCON
RES00002758	SAMN02792570	GTEX-12WSJ-1526-SM-5GCNI
RES00002841	SAMN02789051	GTEX-12WSJ-1726-SM-5LZVV
RES00002750	SAMN02792429	GTEX-12WSJ-1826-SM-5GCNY
RES00002748	SAMN02793799	GTEX-12WSK-0006-SM-5NQA1
RES00002749	SAMN04597629	GTEX-12WSK-0008-SM-5YY9R
RES00002843	SAMN02793691	GTEX-12WSK-0126-SM-5GCO7
RES00002757	SAMN02788190	GTEX-12WSK-0226-SM-5BC62
RES00002852	SAMN02791096	GTEX-12WSK-0326-SM-5GCOJ
RES00002905	SAMN02787584	GTEX-12WSK-0426-SM-5GCNS
RES00002760	SAMN02787777	GTEX-12WSK-0526-SM-5CVNA
RES00002906	SAMN02788679	GTEX-12WSK-0626-SM-5LZUJ
RES00002907	SAMN02790422	GTEX-12WSK-0726-SM-5LZUV
RES00002755	SAMN02792411	GTEX-12WSK-0826-SM-5CVNP
RES00002761	SAMN02790097	GTEX-12WSK-0926-SM-5CVNQ
RES00002849	SAMN02792219	GTEX-12WSK-1026-SM-5CVNR
RES00002756	SAMN02792607	GTEX-12WSK-1126-SM-5LZV8
RES00002847	SAMN02790728	GTEX-12WSK-1326-SM-5CVNM
RES00002844	SAMN02789212	GTEX-12WSK-1426-SM-5CVNN
RES00002851	SAMN02789809	GTEX-12WSK-1526-SM-5CVNO
RES00002848	SAMN02793635	GTEX-12WSK-1926-SM-5LZVK
RES00002908	SAMN02793348	GTEX-12WSK-2026-SM-5CVNB
RES00002754	SAMN02789031	GTEX-12WSK-2126-SM-5CVNC
RES00002759	SAMN02792543	GTEX-12WSK-2226-SM-5GCO5
RES00002750	SAMN02788063	GTEX-12WSK-2326-SM-5GCOH
RES00002752	SAMN02793611	GTEX-12WSK-2626-SM-5GCOT
RES00002753	SAMN02787810	GTEX-12WSK-2726-SM-5CVND
RES00002909	SAMN04598795	GTEX-12WSL-0002-SM-664MF
RES00002537	SAMN02787316	GTEX-12WSL-0005-SM-5NQAD
RES00002620	SAMN04597666	GTEX-12WSL-0008-SM-664MM
RES00002636	SAMN02791628	GTEX-12WSL-0226-SM-5CVMJ
RES00002538	SAMN02788350	GTEX-12WSL-0326-SM-5CVMK
RES00002542	SAMN02792680	GTEX-12WSL-0426-SM-5GCNX
RES00002539	SAMN02789815	GTEX-12WSL-0626-SM-5GCOY
RES00002628	SAMN02790935	GTEX-12WSL-0926-SM-5N9EK
RES00002540	SAMN02791513	GTEX-12WSL-1026-SM-5CVNJ
RES00002547	SAMN02792883	GTEX-12WSL-1126-SM-5CVNK
RES00002545	SAMN02788915	GTEX-12WSL-1226-SM-5DUXE
RES00002543	SAMN02790684	GTEX-12WSL-1326-SM-5LZVW
RES00002544	SAMN02789704	GTEX-12WSL-1526-SM-5GCP8
RES00002551	SAMN02789593	GTEX-12WSL-1626-SM-5GCMU
RES00002549	SAMN02791410	GTEX-12WSL-1826-SM-5LZW9
RES00002548	SAMN02787321	GTEX-12WSL-2026-SM-5GCML
RES00002637	SAMN02793529	GTEX-12WSL-2126-SM-5GCNG
RES00002553	SAMN02791418	GTEX-12WSL-2326-SM-5DUXQ
RES00002554	SAMN02792782	GTEX-12WSL-2426-SM-5GCN7
RES00002555	SAMN02790656	GTEX-12WSL-2526-SM-5GCNJ
RES00002624	SAMN02789886	GTEX-12WSL-2626-SM-5GCNV
RES00002556	SAMN02790019	GTEX-12WSL-2726-SM-5CVNL
RES00002557	SAMN02789240	GTEX-12WSL-2826-SM-5LZWL
RES00002558	SAMN02792224	GTEX-12WSM-0005-SM-5NQB3
RES00002577	SAMN02793503	GTEX-12WSM-0008-SM-5S2VD
RES00002559	SAMN02793470	GTEX-12WSM-0011-R10a-SM-5DUWV
RES00002658	SAMN02790459	GTEX-12WSM-0011-R11a-SM-5DUX8
RES00002667	SAMN02790916	GTEX-12WSM-0011-R1a-SM-5LZW6
RES00002725	SAMN02793524	GTEX-12WSM-0011-R3b-SM-5LZWI
RES00002659	SAMN02791699	GTEX-12WSM-0011-R5a-SM-5EQ4Y
RES00002660	SAMN02791236	GTEX-12WSM-0011-R6b-SM-5EQ6N
RES00002661	SAMN02791372	GTEX-12WSM-0011-R7b-SM-5EGLD
RES00002662	SAMN02790552	GTEX-12WSM-0011-R8a-SM-5DUWJ
RES00002561	SAMN02790095	GTEX-12WSM-0226-SM-5LZV6
RES00002562	SAMN02792491	GTEX-12WSM-0326-SM-5LZVI
RES00002564	SAMN02791000	GTEX-12WSM-0426-SM-5LZVU
RES00002563	SAMN02793763	GTEX-12WSM-0526-SM-5GCO8
RES00002586	SAMN02787319	GTEX-12WSM-0626-SM-5GCOK
RES00002663	SAMN02789773	GTEX-12WSM-0726-SM-5GCOW
RES00002570	SAMN02790413	GTEX-12WSM-1326-SM-5GCP9
RES00002588	SAMN02792117	GTEX-12WSM-1426-SM-5GCPA
RES00002589	SAMN02789812	GTEX-12WSM-1726-SM-5BC6J
RES00002573	SAMN02792625	GTEX-12WSM-1826-SM-5BC64
RES00002572	SAMN02792688	GTEX-12WSM-1926-SM-5BC65
RES00002576	SAMN02792893	GTEX-12WSM-2126-SM-5GCOC
RES00002574	SAMN02790530	GTEX-12WSM-2226-SM-5DUVS
RES00002910	SAMN04599118	GTEX-12WSN-0001-SM-664MG
RES00002639	SAMN02790182	GTEX-12WSN-0006-SM-5NQAP
RES00002640	SAMN04596078	GTEX-12WSN-0008-SM-664MI
RES00002911	SAMN02793212	GTEX-12WSN-0126-SM-5DUX5
RES00002786	SAMN02793150	GTEX-12WSN-0226-SM-5DUXH
RES00002912	SAMN02791951	GTEX-12WSN-0326-SM-5GCP6
RES00002793	SAMN02788445	GTEX-12WSN-0726-SM-5GCMS
RES00002913	SAMN02793566	GTEX-12WSN-0826-SM-5GCOF
RES00002914	SAMN02790407	GTEX-12WSN-0926-SM-5GCN1
RES00002651	SAMN02790362	GTEX-12WSN-1326-SM-5GCNT
RES00002791	SAMN02789499	GTEX-12WSN-1826-SM-5LZUT
RES00002915	SAMN02792257	GTEX-12WSN-2226-SM-5DUXT
RES00002652	SAMN02788222	GTEX-12WSN-2526-SM-5LZU8
RES00002650	SAMN02792802	GTEX-12WSN-2726-SM-5LZUK
RES00002787	SAMN04598882	GTEX-12WSN-5001-SM-7DHMK
RES00002788	SAMN04596283	GTEX-12WSN-5004-SM-793CE
RES00002794	SAMN11823525	GTEX-12WSN-5007-SM-7MGWH
RES00002916	SAMN11826235	GTEX-12WSN-5013-SM-7P8P9
RES00002790	SAMN04598287	GTEX-12WSN-5016-SM-7DUGY
RES00002647	SAMN04595639	GTEX-12WSN-5019-SM-79OM6
RES00002537	SAMN02789006	GTEX-12ZZW-0005-SM-5O9BY
RES00002620	SAMN04597996	GTEX-12ZZW-0008-SM-5YY9L
RES00002629	SAMN02790591	GTEX-12ZZW-0011-R10b-SM-5HL9X
RES00002666	SAMN02793038	GTEX-12ZZW-0011-R3a-SM-5DUWW
RES00002784	SAMN02790898	GTEX-12ZZW-0011-R4a-SM-5DUX9
RES00002631	SAMN02788418	GTEX-12ZZW-0011-R5a-SM-5DUVN
RES00002632	SAMN02791905	GTEX-12ZZW-0011-R6a-SM-5DUVZ
RES00002633	SAMN02789215	GTEX-12ZZW-0011-R7a-SM-5DUWC
RES00002624	SAMN02791573	GTEX-12ZZW-0426-SM-5GCO9
RES00002540	SAMN02789034	GTEX-12ZZW-0926-SM-5LZUD
RES00002622	SAMN02791772	GTEX-12ZZW-1026-SM-5GCMM
RES00002544	SAMN02788287	GTEX-12ZZW-1726-SM-5DUVD
RES00002547	SAMN02790730	GTEX-12ZZW-2326-SM-5DUW2
RES00002549	SAMN02788408	GTEX-12ZZW-2426-SM-5DUWE
RES00002626	SAMN02789342	GTEX-12ZZW-2926-SM-5LZUP
RES00002625	SAMN02792863	GTEX-12ZZW-3026-SM-5LZW7
RES00002748	SAMN02789144	GTEX-12ZZX-0005-SM-5O9A9
RES00002749	SAMN04597674	GTEX-12ZZX-0008-SM-5YY9N
RES00002917	SAMN02790440	GTEX-12ZZX-0011-R10b-SM-5DUWK
RES00002918	SAMN02787713	GTEX-12ZZX-0011-R11a-SM-5DUVJ
RES00002837	SAMN02790111	GTEX-12ZZX-0011-R1a-SM-5EQ6B
RES00002838	SAMN02792741	GTEX-12ZZX-0011-R2a-SM-5EGLG
RES00002839	SAMN02791122	GTEX-12ZZX-0011-R3b-SM-5EGLH
RES00002840	SAMN02791591	GTEX-12ZZX-0011-R5a-SM-5HL89
RES00002919	SAMN02790708	GTEX-12ZZX-0011-R6a-SM-5HL8L
RES00002920	SAMN02789761	GTEX-12ZZX-0011-R7b-SM-5DUVV
RES00002921	SAMN02789849	GTEX-12ZZX-0011-R8a-SM-5DUW8
RES00002750	SAMN02787595	GTEX-12ZZX-0126-SM-5EGK9
RES00002751	SAMN02792651	GTEX-12ZZX-0226-SM-5DUXU
RES00002841	SAMN02790105	GTEX-12ZZX-0326-SM-5DUVH
RES00002752	SAMN02793455	GTEX-12ZZX-0426-SM-5DUVT
RES00002753	SAMN02788214	GTEX-12ZZX-0526-SM-5DUW6
RES00002907	SAMN02790260	GTEX-12ZZX-0626-SM-5EQ46
RES00002760	SAMN02791451	GTEX-12ZZX-0726-SM-5EGKA
RES00002905	SAMN02792906	GTEX-12ZZX-1026-SM-5LZUW
RES00002759	SAMN02790683	GTEX-12ZZX-1126-SM-5EGKB
RES00002761	SAMN02792934	GTEX-12ZZX-1226-SM-5EGHS
RES00002756	SAMN02789265	GTEX-12ZZX-1326-SM-5DUWI
RES00002849	SAMN02791437	GTEX-12ZZX-1726-SM-5BC63
RES00002846	SAMN02790068	GTEX-12ZZX-1926-SM-5EGKC
RES00002848	SAMN02792490	GTEX-12ZZX-2026-SM-5LZV9
RES00002908	SAMN02788241	GTEX-12ZZX-2126-SM-5LZVL
RES00002754	SAMN02788632	GTEX-12ZZX-2426-SM-5GCOE
RES00002850	SAMN02792328	GTEX-12ZZX-2726-SM-5N9FT
RES00002922	SAMN02792718	GTEX-12ZZX-2826-SM-5BC6K
RES00002923	SAMN02793165	GTEX-12ZZX-2926-SM-5GCOQ
RES00002924	SAMN02789159	GTEX-12ZZX-3026-SM-5GCP3
RES00002577	SAMN04597978	GTEX-12ZZY-0008-SM-5YY9Q
RES00002559	SAMN02790394	GTEX-12ZZY-0011-R10b-SM-5HL7W
RES00002659	SAMN02789311	GTEX-12ZZY-0011-R5a-SM-5EGL9
RES00002660	SAMN02788180	GTEX-12ZZY-0011-R6b-SM-5EGLA
RES00002661	SAMN02791902	GTEX-12ZZY-0011-R7a-SM-5EGLB
RES00002570	SAMN02790549	GTEX-12ZZY-0126-SM-5LZV2
RES00002560	SAMN02790139	GTEX-12ZZY-0226-SM-5LZVE
RES00002561	SAMN02789661	GTEX-12ZZY-0326-SM-5LZVQ
RES00002564	SAMN02789969	GTEX-12ZZY-0426-SM-5LZW3
RES00002563	SAMN02792225	GTEX-12ZZY-0526-SM-5EQ5H
RES00002562	SAMN02788797	GTEX-12ZZY-0626-SM-5EQ5T
RES00002572	SAMN02787301	GTEX-12ZZY-0726-SM-5EQ66
RES00002567	SAMN02787329	GTEX-12ZZY-0826-SM-5EQMT
RES00002568	SAMN02787525	GTEX-12ZZY-0926-SM-5EQ6I
RES00002566	SAMN02792573	GTEX-12ZZY-1126-SM-5DUWQ
RES00002565	SAMN02791531	GTEX-12ZZY-1226-SM-5GCNK
RES00002580	SAMN02789492	GTEX-12ZZY-1326-SM-5GCNW
RES00002582	SAMN02788829	GTEX-12ZZY-1426-SM-5N9EI
RES00002583	SAMN02789612	GTEX-12ZZY-1526-SM-5LZWF
RES00002588	SAMN02793130	GTEX-12ZZY-2726-SM-5EQ45
RES00002576	SAMN02789366	GTEX-12ZZY-2926-SM-5DUXO
RES00002575	SAMN02790697	GTEX-12ZZY-3026-SM-5GCOU
RES00002574	SAMN02789531	GTEX-12ZZY-3126-SM-5DUX3
RES00002577	SAMN04599055	GTEX-12ZZZ-0008-SM-5YY9S
RES00002559	SAMN02787381	GTEX-12ZZZ-0011-R10a-SM-5P9HC
RES00002658	SAMN02788279	GTEX-12ZZZ-0011-R11a-SM-5EGLC
RES00002725	SAMN02790780	GTEX-12ZZZ-0011-R3b-SM-5DUXK
RES00002796	SAMN02788678	GTEX-12ZZZ-0011-R4b-SM-5DUV7
RES00002659	SAMN02789186	GTEX-12ZZZ-0011-R5a-SM-5EQ4M
RES00002660	SAMN02788337	GTEX-12ZZZ-0011-R6b-SM-5EQ5B
RES00002661	SAMN02790277	GTEX-12ZZZ-0011-R7b-SM-5EGLE
RES00002562	SAMN02788741	GTEX-12ZZZ-0226-SM-59HKU
RES00002561	SAMN02789376	GTEX-12ZZZ-0526-SM-5DUX6
RES00002560	SAMN02791422	GTEX-12ZZZ-0626-SM-5DUXI
RES00002572	SAMN02789966	GTEX-12ZZZ-0726-SM-5GCNZ
RES00002579	SAMN02791497	GTEX-12ZZZ-0926-SM-5N9EQ
RES00002567	SAMN02791527	GTEX-12ZZZ-1226-SM-59HK1
RES00002663	SAMN02792709	GTEX-12ZZZ-1326-SM-59HKW
RES00002566	SAMN02788128	GTEX-12ZZZ-1726-SM-59HK5
RES00002571	SAMN02793203	GTEX-12ZZZ-2026-SM-5LZWJ
RES00002578	SAMN02793305	GTEX-12ZZZ-2426-SM-5GCNN
RES00002575	SAMN02789721	GTEX-12ZZZ-3026-SM-5BC67
RES00002576	SAMN02787575	GTEX-12ZZZ-3126-SM-5LZU6
RES00002909	SAMN04596331	GTEX-13111-0002-SM-5TDBU
RES00002537	SAMN02792474	GTEX-13111-0005-SM-5NQ7Z
RES00002620	SAMN04595436	GTEX-13111-0008-SM-5YY8R
RES00002541	SAMN02793493	GTEX-13111-0126-SM-5EGHO
RES00002539	SAMN02789940	GTEX-13111-0226-SM-5EQ55
RES00002538	SAMN02792735	GTEX-13111-0326-SM-5DUXF
RES00002540	SAMN02793605	GTEX-13111-0426-SM-5DUXR
RES00002621	SAMN02792455	GTEX-13111-0526-SM-5LZVF
RES00002547	SAMN02788569	GTEX-13111-0626-SM-5LZVR
RES00002551	SAMN02790788	GTEX-13111-0726-SM-5DUVE
RES00002544	SAMN02787471	GTEX-13111-0826-SM-5LZV3
RES00002543	SAMN02787980	GTEX-13111-0926-SM-5DUVQ
RES00002545	SAMN02787537	GTEX-13111-1126-SM-5GCMZ
RES00002546	SAMN02788680	GTEX-13111-1226-SM-5GCNC
RES00002552	SAMN02792891	GTEX-13111-1326-SM-5GCNO
RES00002550	SAMN02788095	GTEX-13111-1426-SM-5DUW3
RES00002553	SAMN02792107	GTEX-13111-1526-SM-5EGJX
RES00002555	SAMN02788032	GTEX-13111-1626-SM-5EGJY
RES00002554	SAMN02790177	GTEX-13111-1726-SM-5EGJZ
RES00002549	SAMN02791616	GTEX-13111-1926-SM-5GCOL
RES00002557	SAMN02793628	GTEX-13111-2026-SM-5GCMN
RES00002624	SAMN02787516	GTEX-13111-2126-SM-5LZU2
RES00002556	SAMN02789177	GTEX-13111-2226-SM-5LZUE
RES00002637	SAMN02788129	GTEX-13111-2326-SM-5LZUQ
RES00002620	SAMN04595823	GTEX-13112-0008-SM-5YY9M
RES00002904	SAMN02787348	GTEX-13112-0011-R1b-SM-5HL7K
RES00002666	SAMN02790290	GTEX-13112-0011-R3b-SM-5HL9L
RES00002784	SAMN02793556	GTEX-13112-0011-R4b-SM-5DUXL
RES00002631	SAMN02788160	GTEX-13112-0011-R5b-SM-5DUV8
RES00002632	SAMN02790688	GTEX-13112-0011-R6b-SM-5DUVK
RES00002633	SAMN02790775	GTEX-13112-0011-R7b-SM-5DUVW
RES00002634	SAMN04595785	GTEX-13112-0011-R8b-SM-664OV
RES00002548	SAMN02789219	GTEX-13112-0126-SM-5P9IU
RES00002553	SAMN02788754	GTEX-13112-0226-SM-5P9IV
RES00002539	SAMN02789807	GTEX-13112-0326-SM-5P9IW
RES00002622	SAMN02790647	GTEX-13112-0426-SM-5PNVC
RES00002623	SAMN02791544	GTEX-13112-0526-SM-5EQ4S
RES00002547	SAMN02791100	GTEX-13112-1126-SM-5GCMY
RES00002636	SAMN02788778	GTEX-13112-1426-SM-5EGH8
RES00002828	SAMN02789458	GTEX-13112-2126-SM-5GCO4
RES00002556	SAMN02789442	GTEX-13112-2626-SM-5BC66
RES00002554	SAMN02787273	GTEX-13112-2726-SM-5DUW5
RES00002555	SAMN02787684	GTEX-13112-2826-SM-5DUWH
RES00002638	SAMN02790607	GTEX-13112-2926-SM-5DUWT
RES00002625	SAMN02790963	GTEX-13112-3126-SM-5IFGP
RES00002522	SAMN02789786	GTEX-13113-0006-SM-5NQ7X
RES00002591	SAMN04598586	GTEX-13113-0008-SM-5YY9T
RES00002593	SAMN02792682	GTEX-13113-0126-SM-5LZVX
RES00002598	SAMN02792617	GTEX-13113-0526-SM-5GCN2
